ccode1	ccode2	year	ISO3let1	ISO3let2	ISOShNm1	ISOShNm2	rlregion	region1	region2	tau_regi	tau_glob	tau_ld_1	tau_ld_2	riskT1	riskT2	uncertT	wrTu1v1	wrTu1v2	wrTu1vsq	wrTp1win	wrTstk1	wrTu1sq	wrTu1ac1	wrTu1ac2	wrTu1neg	wrTu1cp1	wrTu1cp2	wrTu1wr1	wrTu1wr2	wrTu2v2	wrTu2v1	wrTu2vsq	wrTp2win	wrTstk2	wrTu2sq	wrTu2ac2	wrTu2ac1	wrTu2neg	wrTu2cp2	wrTu2cp1	wrTu2wr2	wrTu2wr1	cwongo	cwongonm	cwinit	cwhost1	cwhost2	cwhostd	cwinitnm	cwdynm	cwkeynum	cwmidnme
365	367	1939	RUS	LVA	RUSSIAN FEDERATION	LATVIA	1	1	1	0.40109	0.414022	0.544169	-0.116422	-0.374049	-0.229717	 0.1600	0.960861	-0.298481	0.358388	0.619552	1.259342	0.358388	-0.298481	0.960861	0.481746	-0.678929	0.738822	0.069483	-0.120742	0.822641	-0.419546	0.217186	0.25366	1.242187	0.217186	-0.419546	0.822641	-0.104453	-1.165886	0.731733	-0.568532	-0.941702	0	0	1	4	1	4	503	50301	503	
365	375	1939	RUS	FIN	RUSSIAN FEDERATION	FINLAND	1	1	1	0.152592	0.217357	0.544169	-0.057397	-0.374049	-0.078388	 0.1600	1.191412	-0.584625	0.358388	0.86614	1.776037	0.358388	-0.584625	1.191412	0.953672	-0.718485	0.880998	0.576328	0.509398	0.921853	-0.795946	0.073023	0.093058	1.717799	0.073023	-0.795946	0.921853	-0.636091	-1.702888	0.888502	-1.122913	-1.576384	0	0	1	5	5	5	179	17901	179	Russo-Finnish War
366	290	1939	EST	POL	ESTONIA	POLAND	1	1	1	0.008049	0.121727	-0.116422	0.563332	-0.30882	-0.621988	 0.1600	1.265309	-0.799062	0.294146	0.203889	2.064371	0.294146	-0.799062	1.265309	-0.37816	-1.595173	1.205336	-0.836188	-1.234244	1.50982	-0.570317	0.608265	0.574989	2.080137	0.608265	-0.570317	1.50982	0.625738	-0.995328	1.340689	0.244102	0.031596	0	0	1	4	1	4	3228	322801	3228	
366	290	1939	EST	POL	ESTONIA	POLAND	1	1	1	0.008049	0.121727	-0.116422	0.563332	-0.30882	-0.621988	 0.1600	1.265309	-0.799062	0.294146	0.203889	2.064371	0.294146	-0.799062	1.265309	-0.37816	-1.595173	1.205336	-0.836188	-1.234244	1.50982	-0.570317	0.608265	0.574989	2.080137	0.608265	-0.570317	1.50982	0.625738	-0.995328	1.340689	0.244102	0.031596	0	0	1	4	4	4	1685	168501	1685	
200	220	1940	GBR	FRA	UNITED KINGDOM	FRANCE	1	1	1	0.647556	0.473752	1	0.473752	-0.00534	-0.182474	 0.1488	0.357648	-0.347995	0.004938	0.348549	0.705643	0.004938	-0.347995	0.357648	-0.102044	-0.999446	0.355927	-0.429491	-0.755216	0.531265	-0.19613	0.171738	0.624512	0.727394	0.171738	-0.19613	0.531265	0.258137	-0.571617	0.528181	0.06731	-0.120434	0	0	1	4	5	5	235	23501	235	
200	225	1940	GBR	CHE	UNITED KINGDOM	SWITZERLAND	1	1	1	-0.08528	-0.046117	1	-0.046117	-0.00534	0.014157	 0.1488	1.09008	-1.082425	0.004938	0.77668	2.172505	0.004938	-1.082425	1.09008	0.604916	-1.305745	1.086246	0.489421	0.377761	1.072514	-1.092815	-0.013065	0.225243	2.165329	-0.013065	-1.092815	1.072514	-0.60509	-1.867572	1.071402	-0.993581	-1.380959	0	0	1	4	1	4	3800	380001	3800	
200	235	1940	GBR	PRT	UNITED KINGDOM	PORTUGAL	1	1	1	0.531348	0.403894	1	0.403894	-0.00534	-0.295369	 0.1488	0.473887	-0.464407	0.004938	0.793542	0.938294	0.004938	-0.464407	0.473887	0.280168	-0.670865	0.469968	0.173021	0.069792	0.758357	-0.22167	0.280984	0.173012	0.980027	0.280984	-0.22167	0.758357	-0.052114	-1.048658	0.757503	-0.466462	-0.879956	0	0	1	4	1	4	3824	382401	3824	
200	345	1940	GBR	xxx	UNITED KINGDOM	None	1	1	1	0.203612	0.19122	1	0.19122	-0.00534	-0.480985	 0.1488	0.801532	-0.792821	0.004938	0.438838	1.594353	0.004938	-0.792821	0.801532	-0.093158	-1.353983	0.799365	-0.375905	-0.656486	1.239138	-0.439096	0.46513	0.42901	1.678234	0.46513	-0.439096	1.239138	0.280882	-1.010087	1.237019	-0.006731	-0.292227	0	0	1	4	1	4	3812	381201	3812	
200	360	1940	GBR	ROU	UNITED KINGDOM	ROMANIA	1	1	1	0.048212	0.106803	1	0.106803	-0.00534	-0.652693	 0.1488	0.956782	-0.948591	0.004938	0.374211	1.905373	0.004938	-0.948591	0.956782	-0.235579	-1.57438	0.954935	-0.550321	-0.863216	1.502259	-0.492822	0.639743	0.383241	1.995081	0.639743	-0.492822	1.502259	0.271776	-1.10958	1.500367	-0.038496	-0.346875	0	0	1	4	1	4	3807	380701	3807	
200	365	1940	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.236779	-0.16018	1	-0.16018	-0.00534	-0.109998	 0.1488	1.241274	-1.234336	0.004938	0.363138	2.47561	0.004938	-1.234336	1.241274	-0.335347	-1.871197	1.239481	-0.655571	-0.974002	1.327199	-1.185031	0.102794	0.583174	2.51223	0.102794	-1.185031	1.327199	0.280035	-1.601858	1.324319	0.068742	-0.139671	0	0	1	4	1	4	3860	386001	3860	
200	380	1940	GBR	SWE	UNITED KINGDOM	SWEDEN	1	1	1	-0.08528	-0.046117	1	-0.046117	-0.00534	0.024653	 0.1488	1.09008	-1.082425	0.004938	0.783491	2.172505	0.004938	-1.082425	1.09008	0.619713	-1.298934	1.086212	0.50759	0.399335	1.063013	-1.098367	-0.022727	0.220529	2.16138	-0.022727	-1.098367	1.063013	-0.62172	-1.877838	1.061924	-1.012545	-1.402281	0	0	1	3	1	3	3802	380201	3802	
200	385	1940	GBR	NOR	UNITED KINGDOM	NORWAY	1	1	1	-0.08528	-0.046117	1	-0.046117	-0.00534	-0.093669	 0.1488	1.09008	-1.082425	0.004938	0.810582	2.172505	0.004938	-1.082425	1.09008	0.678568	-1.271843	1.086078	0.579857	0.485148	1.168266	-1.034072	0.087392	0.173209	2.202338	0.087392	-1.034072	1.168266	-0.652608	-1.860864	1.16741	-1.066859	-1.480255	0	0	1	3	1	3	3704	370401	3704	Seizure of the Altmark
200	390	1940	GBR	DNK	UNITED KINGDOM	DENMARK	1	1	1	-0.121829	-0.065492	1	-0.065492	-0.00534	-0.105462	 0.1488	1.126565	-1.119071	0.004938	0.544088	2.245635	0.004938	-1.119071	1.126565	0.102752	-1.574983	1.123878	-0.127891	-0.355847	1.213686	-1.065947	0.09851	0.413343	2.279633	0.09851	-1.065947	1.213686	-0.123676	-1.652604	1.211645	-0.419046	-0.712374	0	0	1	4	1	4	3707	370701	3707	
225	255	1940	CHE	DEU	SWITZERLAND	GERMANY	1	1	1	-0.126888	-0.049293	-0.046117	-0.136392	0.014157	-0.045678	 0.1488	1.114316	-1.13413	-0.013065	0.144936	2.248446	-0.013065	-1.13413	1.114316	-0.808249	-1.989194	1.116209	-1.233887	-1.661419	1.167029	-1.103168	0.042412	0.849277	2.270196	0.042412	-1.103168	1.167029	0.824859	-1.25389	1.178125	0.760593	0.685232	0	0	1	4	4	4	1783	178301	1783	
230	200	1940	ESP	GBR	SPAIN	UNITED KINGDOM	1	1	1	0.258887	0.219866	0.219866	1	0.043924	-0.00534	 0.1488	0.698403	-0.771175	-0.040412	0.170749	1.469578	-0.040412	-0.771175	0.698403	-0.520246	-1.600426	0.705303	-0.927971	-1.342596	0.746293	-0.737422	0.004938	0.834705	1.483714	0.004938	-0.737422	0.746293	0.501042	-0.902716	0.780025	0.452127	0.369479	0	0	1	4	4	4	3836	383601	3836	
230	220	1940	ESP	FRA	SPAIN	FRANCE	1	1	1	-0.135594	-0.054206	0.219866	0.473752	0.043924	-0.182474	 0.1488	1.096518	-1.157705	-0.040412	0.151763	2.254222	-0.040412	-1.157705	1.096518	-0.815598	-2.005942	1.102651	-1.233584	-1.657702	1.291177	-1.03825	0.171738	0.816097	2.329428	0.171738	-1.03825	1.291177	0.862788	-1.222154	1.324157	0.803816	0.711864	0	0	1	4	1	4	3718	371801	3718	
230	220	1940	ESP	FRA	SPAIN	FRANCE	1	1	1	-0.135594	-0.054206	0.219866	0.473752	0.043924	-0.182474	 0.1488	1.096518	-1.157705	-0.040412	0.151763	2.254222	-0.040412	-1.157705	1.096518	-0.815598	-2.005942	1.102651	-1.233584	-1.657702	1.291177	-1.03825	0.171738	0.816097	2.329428	0.171738	-1.03825	1.291177	0.862788	-1.222154	1.324157	0.803816	0.711864	0	0	1	4	1	4	3810	381001	3810	
